ACNT_ID_NUM_KEY,ACNT_ID_NUM,ACNT_ID_TYP_CD,ACNT_PRTY_REL,ACNT_NUM,PARNT_NSC_NUM,ACNT_OPN_DT,ACNT_NAME,ACNT_STS_CD,ACNT_CLSED_IND,JURIS_CD,SRC_SYS_ACNT_TYP,SRC_SYS_ACNT_SUB_TYP,ACNT_CCY_REF,LDGR_BAL_EOD,ACNT_MRKT_CLAS_CD,CUST_CR_CNTRL_STRTGY_CD,BUS_CTR_CNTRLD_IND,UNQ_ACNT_GRP_NUM,ACNT_SUB_OFC_CD,DR_INT_RATE_TYP,DR_INT_RATE,ACNT_DATA_SRC_CD,BATCH_PROCESS_NAME,START_DATE,LAST_UPDT_DATE,RECORD_DELETED_FLAG,SHDW_BAL_AMT,SHDW_BAL_DTTM,SHDW_BAL_SEQ,LDGR_BAL_AMT,LDGR_BAL_DTTM,LDGR_BAL_SEQ
BKKG^10000578^900578,BKKG^10000578^900578,,,,,,,,,,,,,,,,,,,,,,,,,,3145.26,2025-02-24 16:13:17.000,1155,2029.3,2025-02-24 16:13:17.000,1156
BKKG^10000579^900579,BKKG^10000579^900579,,,,,,,,,,,,,,,,,,,,,,,,,,2423.15,2025-02-24 16:43:23.000,1157,294.82,2025-02-24 16:43:23.000,1158
BKKG^10000580^900580,BKKG^10000580^900580,,,,,,,,,,,,,,,,,,,,,,,,,,1779.03,2025-02-24 15:51:48.000,1159,568.69,2025-02-24 15:51:48.000,1160
BKKG^10000581^900581,BKKG^10000581^900581,,,,,,,,,,,,,,,,,,,,,,,,,,3556.92,2025-02-24 16:42:37.000,1161,2785.14,2025-02-24 16:42:37.000,1162
BKKG^10000582^900582,BKKG^10000582^900582,,,,,,,,,,,,,,,,,,,,,,,,,,3595.31,2025-02-24 16:12:15.000,1163,4250.6,2025-02-24 16:12:15.000,1164
BKKG^10000583^900583,BKKG^10000583^900583,,,,,,,,,,,,,,,,,,,,,,,,,,3721.22,2025-02-24 16:13:49.000,1165,4807.58,2025-02-24 16:13:49.000,1166
BKKG^10000584^900584,BKKG^10000584^900584,,,,,,,,,,,,,,,,,,,,,,,,,,4650.59,2025-02-24 16:04:09.000,1167,1327.88,2025-02-24 16:04:09.000,1168
BKKG^10000585^900585,BKKG^10000585^900585,,,,,,,,,,,,,,,,,,,,,,,,,,809.05,2025-02-24 16:37:41.000,1169,50.16,2025-02-24 16:37:41.000,1170
BKKG^10000586^900586,BKKG^10000586^900586,,,,,,,,,,,,,,,,,,,,,,,,,,2177.26,2025-02-24 16:08:19.000,1171,2579.97,2025-02-24 16:08:19.000,1172
BKKG^10000587^900587,BKKG^10000587^900587,,,,,,,,,,,,,,,,,,,,,,,,,,2898.09,2025-02-24 16:16:01.000,1173,3373.46,2025-02-24 16:16:01.000,1174
BKKG^10000588^900588,BKKG^10000588^900588,,,,,,,,,,,,,,,,,,,,,,,,,,4996.69,2025-02-24 16:45:47.000,1175,806.9,2025-02-24 16:45:47.000,1176
BKKG^10000589^900589,BKKG^10000589^900589,,,,,,,,,,,,,,,,,,,,,,,,,,2024.67,2025-02-24 16:08:46.000,1177,928.74,2025-02-24 16:08:46.000,1178
BKKG^10000590^900590,BKKG^10000590^900590,,,,,,,,,,,,,,,,,,,,,,,,,,4080.59,2025-02-24 16:23:55.000,1179,4329.53,2025-02-24 16:23:55.000,1180
BKKG^10000591^900591,BKKG^10000591^900591,,,,,,,,,,,,,,,,,,,,,,,,,,3301.04,2025-02-24 16:04:19.000,1181,992.97,2025-02-24 16:04:19.000,1182
BKKG^10000592^900592,BKKG^10000592^900592,,,,,,,,,,,,,,,,,,,,,,,,,,4869.73,2025-02-24 16:13:22.000,1183,2337.78,2025-02-24 16:13:22.000,1184
BKKG^10000593^900593,BKKG^10000593^900593,,,,,,,,,,,,,,,,,,,,,,,,,,3655.59,2025-02-24 16:40:31.000,1185,2687.23,2025-02-24 16:40:31.000,1186
BKKG^10000594^900594,BKKG^10000594^900594,,,,,,,,,,,,,,,,,,,,,,,,,,3102.48,2025-02-24 16:43:36.000,1187,4623.52,2025-02-24 16:43:36.000,1188
BKKG^10000595^900595,BKKG^10000595^900595,,,,,,,,,,,,,,,,,,,,,,,,,,3359.41,2025-02-24 15:54:36.000,1189,3837.98,2025-02-24 15:54:36.000,1190
BKKG^10000596^900596,BKKG^10000596^900596,,,,,,,,,,,,,,,,,,,,,,,,,,2700.38,2025-02-24 16:36:52.000,1191,4421.2,2025-02-24 16:36:52.000,1192
BKKG^10000597^900597,BKKG^10000597^900597,,,,,,,,,,,,,,,,,,,,,,,,,,1352.12,2025-02-24 15:52:00.000,1193,1288.15,2025-02-24 15:52:00.000,1194
BKKG^10000598^900598,BKKG^10000598^900598,,,,,,,,,,,,,,,,,,,,,,,,,,3178.19,2025-02-24 16:08:12.000,1195,1540.29,2025-02-24 16:08:12.000,1196
BKKG^10000599^900599,BKKG^10000599^900599,,,,,,,,,,,,,,,,,,,,,,,,,,4199.96,2025-02-24 16:35:16.000,1197,2765.67,2025-02-24 16:35:16.000,1198
BKKG^10000600^900600,BKKG^10000600^900600,,,,,,,,,,,,,,,,,,,,,,,,,,3784.81,2025-02-24 16:22:15.000,1199,818.56,2025-02-24 16:22:15.000,1200
BKKG^10000601^900601,BKKG^10000601^900601,,,,,,,,,,,,,,,,,,,,,,,,,,2636.59,2025-02-24 16:33:26.000,1201,2456.22,2025-02-24 16:33:26.000,1202
BKKG^10000602^900602,BKKG^10000602^900602,,,,,,,,,,,,,,,,,,,,,,,,,,1450.46,2025-02-24 16:16:16.000,1203,4012.7,2025-02-24 16:16:16.000,1204
BKKG^10000603^900603,BKKG^10000603^900603,,,,,,,,,,,,,,,,,,,,,,,,,,3216.26,2025-02-24 16:37:50.000,1205,1608.82,2025-02-24 16:37:50.000,1206
BKKG^10000604^900604,BKKG^10000604^900604,,,,,,,,,,,,,,,,,,,,,,,,,,294.03,2025-02-24 15:55:25.000,1207,1137.22,2025-02-24 15:55:25.000,1208
BKKG^10000605^900605,BKKG^10000605^900605,,,,,,,,,,,,,,,,,,,,,,,,,,4870.13,2025-02-24 16:14:49.000,1209,3562.76,2025-02-24 16:14:49.000,1210
BKKG^10000606^900606,BKKG^10000606^900606,,,,,,,,,,,,,,,,,,,,,,,,,,906.51,2025-02-24 16:40:36.000,1211,3538.33,2025-02-24 16:40:36.000,1212
BKKG^10000607^900607,BKKG^10000607^900607,,,,,,,,,,,,,,,,,,,,,,,,,,3640.14,2025-02-24 16:31:04.000,1213,3959.5,2025-02-24 16:31:04.000,1214
BKKG^10000608^900608,BKKG^10000608^900608,,,,,,,,,,,,,,,,,,,,,,,,,,1945.23,2025-02-24 16:44:47.000,1215,2307.55,2025-02-24 16:44:47.000,1216
BKKG^10000609^900609,BKKG^10000609^900609,,,,,,,,,,,,,,,,,,,,,,,,,,3348.7,2025-02-24 16:01:39.000,1217,2278.4,2025-02-24 16:01:39.000,1218
BKKG^10000610^900610,BKKG^10000610^900610,,,,,,,,,,,,,,,,,,,,,,,,,,1318.56,2025-02-24 16:07:33.000,1219,826.74,2025-02-24 16:07:33.000,1220
BKKG^10000611^900611,BKKG^10000611^900611,,,,,,,,,,,,,,,,,,,,,,,,,,4078.89,2025-02-24 16:12:07.000,1221,4699.1,2025-02-24 16:12:07.000,1222
BKKG^10000612^900612,BKKG^10000612^900612,,,,,,,,,,,,,,,,,,,,,,,,,,3491.34,2025-02-24 15:51:54.000,1223,3188.17,2025-02-24 15:51:54.000,1224
BKKG^10000613^900613,BKKG^10000613^900613,,,,,,,,,,,,,,,,,,,,,,,,,,1634.53,2025-02-24 16:06:13.000,1225,3694.93,2025-02-24 16:06:13.000,1226
BKKG^10000614^900614,BKKG^10000614^900614,,,,,,,,,,,,,,,,,,,,,,,,,,4594.01,2025-02-24 16:26:16.000,1227,3764.98,2025-02-24 16:26:16.000,1228
BKKG^10000615^900615,BKKG^10000615^900615,,,,,,,,,,,,,,,,,,,,,,,,,,2801.16,2025-02-24 16:02:55.000,1229,2054.89,2025-02-24 16:02:55.000,1230
BKKG^10000616^900616,BKKG^10000616^900616,,,,,,,,,,,,,,,,,,,,,,,,,,2476.21,2025-02-24 16:18:45.000,1231,2933.48,2025-02-24 16:18:45.000,1232
BKKG^10000617^900617,BKKG^10000617^900617,,,,,,,,,,,,,,,,,,,,,,,,,,2888.91,2025-02-24 16:27:36.000,1233,2308.45,2025-02-24 16:27:36.000,1234
BKKG^10000618^900618,BKKG^10000618^900618,,,,,,,,,,,,,,,,,,,,,,,,,,2810.74,2025-02-24 16:44:37.000,1235,3991.4,2025-02-24 16:44:37.000,1236
BKKG^10000619^900619,BKKG^10000619^900619,,,,,,,,,,,,,,,,,,,,,,,,,,751.74,2025-02-24 16:27:05.000,1237,1648.9,2025-02-24 16:27:05.000,1238
BKKG^10000620^900620,BKKG^10000620^900620,,,,,,,,,,,,,,,,,,,,,,,,,,1454.29,2025-02-24 16:23:28.000,1239,295.73,2025-02-24 16:23:28.000,1240
BKKG^10000621^900621,BKKG^10000621^900621,,,,,,,,,,,,,,,,,,,,,,,,,,2232.46,2025-02-24 16:12:09.000,1241,2451.43,2025-02-24 16:12:09.000,1242
BKKG^10000622^900622,BKKG^10000622^900622,,,,,,,,,,,,,,,,,,,,,,,,,,4300.36,2025-02-24 16:13:05.000,1243,339.09,2025-02-24 16:13:05.000,1244
BKKG^10000623^900623,BKKG^10000623^900623,,,,,,,,,,,,,,,,,,,,,,,,,,172.88,2025-02-24 16:14:04.000,1245,501.75,2025-02-24 16:14:04.000,1246
BKKG^10000624^900624,BKKG^10000624^900624,,,,,,,,,,,,,,,,,,,,,,,,,,2307.56,2025-02-24 16:37:33.000,1247,245.7,2025-02-24 16:37:33.000,1248
BKKG^10000625^900625,BKKG^10000625^900625,,,,,,,,,,,,,,,,,,,,,,,,,,2681.61,2025-02-24 16:15:54.000,1249,1967.47,2025-02-24 16:15:54.000,1250
BKKG^10000626^900626,BKKG^10000626^900626,,,,,,,,,,,,,,,,,,,,,,,,,,503.08,2025-02-24 16:32:59.000,1251,95.16,2025-02-24 16:32:59.000,1252
BKKG^10000627^900627,BKKG^10000627^900627,,,,,,,,,,,,,,,,,,,,,,,,,,814.64,2025-02-24 15:54:58.000,1253,3263.45,2025-02-24 15:54:58.000,1254
BKKG^10000628^900628,BKKG^10000628^900628,,,,,,,,,,,,,,,,,,,,,,,,,,4448.41,2025-02-24 16:47:47.000,1255,1440.58,2025-02-24 16:47:47.000,1256
BKKG^10000629^900629,BKKG^10000629^900629,,,,,,,,,,,,,,,,,,,,,,,,,,4131.72,2025-02-24 16:19:39.000,1257,2350.86,2025-02-24 16:19:39.000,1258
BKKG^10000630^900630,BKKG^10000630^900630,,,,,,,,,,,,,,,,,,,,,,,,,,3378.3,2025-02-24 16:07:11.000,1259,2557.1,2025-02-24 16:07:11.000,1260
BKKG^10000631^900631,BKKG^10000631^900631,,,,,,,,,,,,,,,,,,,,,,,,,,2951.97,2025-02-24 16:38:25.000,1261,2426.6,2025-02-24 16:38:25.000,1262
BKKG^10000632^900632,BKKG^10000632^900632,,,,,,,,,,,,,,,,,,,,,,,,,,80.26,2025-02-24 16:39:39.000,1263,3660.51,2025-02-24 16:39:39.000,1264
BKKG^10000633^900633,BKKG^10000633^900633,,,,,,,,,,,,,,,,,,,,,,,,,,3527.78,2025-02-24 16:05:25.000,1265,1259.39,2025-02-24 16:05:25.000,1266
BKKG^10000634^900634,BKKG^10000634^900634,,,,,,,,,,,,,,,,,,,,,,,,,,4397.83,2025-02-24 16:21:55.000,1267,3680.41,2025-02-24 16:21:55.000,1268
BKKG^10000635^900635,BKKG^10000635^900635,,,,,,,,,,,,,,,,,,,,,,,,,,2742.25,2025-02-24 15:58:48.000,1269,4617.5,2025-02-24 15:58:48.000,1270
BKKG^10000636^900636,BKKG^10000636^900636,,,,,,,,,,,,,,,,,,,,,,,,,,2002.2,2025-02-24 16:16:40.000,1271,3549.18,2025-02-24 16:16:40.000,1272
BKKG^10000637^900637,BKKG^10000637^900637,,,,,,,,,,,,,,,,,,,,,,,,,,2997.9,2025-02-24 15:52:33.000,1273,4411.47,2025-02-24 15:52:33.000,1274
BKKG^10000638^900638,BKKG^10000638^900638,,,,,,,,,,,,,,,,,,,,,,,,,,2951.36,2025-02-24 16:46:05.000,1275,1021.87,2025-02-24 16:46:05.000,1276
BKKG^10000639^900639,BKKG^10000639^900639,,,,,,,,,,,,,,,,,,,,,,,,,,3595.26,2025-02-24 16:23:13.000,1277,415.53,2025-02-24 16:23:13.000,1278
BKKG^10000640^900640,BKKG^10000640^900640,,,,,,,,,,,,,,,,,,,,,,,,,,2361.65,2025-02-24 16:14:32.000,1279,4617.09,2025-02-24 16:14:32.000,1280
BKKG^10000641^900641,BKKG^10000641^900641,,,,,,,,,,,,,,,,,,,,,,,,,,1889.55,2025-02-24 15:50:42.000,1281,2064.95,2025-02-24 15:50:42.000,1282
BKKG^10000642^900642,BKKG^10000642^900642,,,,,,,,,,,,,,,,,,,,,,,,,,4719.31,2025-02-24 15:57:48.000,1283,2389.89,2025-02-24 15:57:48.000,1284
BKKG^10000643^900643,BKKG^10000643^900643,,,,,,,,,,,,,,,,,,,,,,,,,,1007.01,2025-02-24 16:27:22.000,1285,2703.96,2025-02-24 16:27:22.000,1286
BKKG^10000644^900644,BKKG^10000644^900644,,,,,,,,,,,,,,,,,,,,,,,,,,234.78,2025-02-24 15:51:11.000,1287,2265.15,2025-02-24 15:51:11.000,1288
BKKG^10000645^900645,BKKG^10000645^900645,,,,,,,,,,,,,,,,,,,,,,,,,,3427.58,2025-02-24 16:23:23.000,1289,1074.36,2025-02-24 16:23:23.000,1290
BKKG^10000646^900646,BKKG^10000646^900646,,,,,,,,,,,,,,,,,,,,,,,,,,3127.6,2025-02-24 16:26:49.000,1291,3479.46,2025-02-24 16:26:49.000,1292
BKKG^10000647^900647,BKKG^10000647^900647,,,,,,,,,,,,,,,,,,,,,,,,,,654.41,2025-02-24 16:02:18.000,1293,2397.53,2025-02-24 16:02:18.000,1294
BKKG^10000648^900648,BKKG^10000648^900648,,,,,,,,,,,,,,,,,,,,,,,,,,2355.13,2025-02-24 16:47:42.000,1295,3029.1,2025-02-24 16:47:42.000,1296
BKKG^10000649^900649,BKKG^10000649^900649,,,,,,,,,,,,,,,,,,,,,,,,,,4998.89,2025-02-24 15:59:11.000,1297,1884.18,2025-02-24 15:59:11.000,1298
BKKG^10000650^900650,BKKG^10000650^900650,,,,,,,,,,,,,,,,,,,,,,,,,,3723.35,2025-02-24 16:14:17.000,1299,1359.97,2025-02-24 16:14:17.000,1300
BKKG^10000651^900651,BKKG^10000651^900651,,,,,,,,,,,,,,,,,,,,,,,,,,2132.81,2025-02-24 16:35:56.000,1301,52.99,2025-02-24 16:35:56.000,1302
BKKG^10000652^900652,BKKG^10000652^900652,,,,,,,,,,,,,,,,,,,,,,,,,,406.89,2025-02-24 16:43:25.000,1303,1550.75,2025-02-24 16:43:25.000,1304
BKKG^10000653^900653,BKKG^10000653^900653,,,,,,,,,,,,,,,,,,,,,,,,,,526.17,2025-02-24 16:38:47.000,1305,4404.98,2025-02-24 16:38:47.000,1306
BKKG^10000654^900654,BKKG^10000654^900654,,,,,,,,,,,,,,,,,,,,,,,,,,4184.18,2025-02-24 15:49:06.000,1307,4474.28,2025-02-24 15:49:06.000,1308
BKKG^10000655^900655,BKKG^10000655^900655,,,,,,,,,,,,,,,,,,,,,,,,,,4093.61,2025-02-24 16:25:16.000,1309,4958.07,2025-02-24 16:25:16.000,1310
BKKG^10000656^900656,BKKG^10000656^900656,,,,,,,,,,,,,,,,,,,,,,,,,,3646.03,2025-02-24 16:19:00.000,1311,4628.52,2025-02-24 16:19:00.000,1312
BKKG^10000657^900657,BKKG^10000657^900657,,,,,,,,,,,,,,,,,,,,,,,,,,1061.22,2025-02-24 16:31:42.000,1313,756.51,2025-02-24 16:31:42.000,1314
BKKG^10000658^900658,BKKG^10000658^900658,,,,,,,,,,,,,,,,,,,,,,,,,,3274.08,2025-02-24 15:59:30.000,1315,3138.98,2025-02-24 15:59:30.000,1316
BKKG^10000659^900659,BKKG^10000659^900659,,,,,,,,,,,,,,,,,,,,,,,,,,4838.32,2025-02-24 16:34:07.000,1317,1632.36,2025-02-24 16:34:07.000,1318
BKKG^10000660^900660,BKKG^10000660^900660,,,,,,,,,,,,,,,,,,,,,,,,,,2215.88,2025-02-24 16:28:30.000,1319,1958.7,2025-02-24 16:28:30.000,1320
BKKG^10000661^900661,BKKG^10000661^900661,,,,,,,,,,,,,,,,,,,,,,,,,,2661.94,2025-02-24 16:29:53.000,1321,4958.09,2025-02-24 16:29:53.000,1322
BKKG^10000662^900662,BKKG^10000662^900662,,,,,,,,,,,,,,,,,,,,,,,,,,4168.51,2025-02-24 16:20:28.000,1323,2352.11,2025-02-24 16:20:28.000,1324
BKKG^10000663^900663,BKKG^10000663^900663,,,,,,,,,,,,,,,,,,,,,,,,,,3114.52,2025-02-24 16:16:51.000,1325,4536.91,2025-02-24 16:16:51.000,1326
BKKG^10000664^900664,BKKG^10000664^900664,,,,,,,,,,,,,,,,,,,,,,,,,,1996.67,2025-02-24 15:48:43.000,1327,1063.47,2025-02-24 15:48:43.000,1328
BKKG^10000665^900665,BKKG^10000665^900665,,,,,,,,,,,,,,,,,,,,,,,,,,4878.98,2025-02-24 15:55:53.000,1329,2472.13,2025-02-24 15:55:53.000,1330
BKKG^10000666^900666,BKKG^10000666^900666,,,,,,,,,,,,,,,,,,,,,,,,,,684.07,2025-02-24 16:01:42.000,1331,1416.78,2025-02-24 16:01:42.000,1332
BKKG^10000667^900667,BKKG^10000667^900667,,,,,,,,,,,,,,,,,,,,,,,,,,3525.79,2025-02-24 16:35:47.000,1333,620.43,2025-02-24 16:35:47.000,1334
BKKG^10000668^900668,BKKG^10000668^900668,,,,,,,,,,,,,,,,,,,,,,,,,,2378.03,2025-02-24 15:53:30.000,1335,1725.18,2025-02-24 15:53:30.000,1336
BKKG^10000669^900669,BKKG^10000669^900669,,,,,,,,,,,,,,,,,,,,,,,,,,4733.37,2025-02-24 16:18:21.000,1337,835.81,2025-02-24 16:18:21.000,1338
BKKG^10000670^900670,BKKG^10000670^900670,,,,,,,,,,,,,,,,,,,,,,,,,,4063.32,2025-02-24 16:05:41.000,1339,4463.59,2025-02-24 16:05:41.000,1340
BKKG^10000671^900671,BKKG^10000671^900671,,,,,,,,,,,,,,,,,,,,,,,,,,2141.88,2025-02-24 16:27:23.000,1341,371.6,2025-02-24 16:27:23.000,1342
BKKG^10000672^900672,BKKG^10000672^900672,,,,,,,,,,,,,,,,,,,,,,,,,,1030.92,2025-02-24 16:40:12.000,1343,2355.68,2025-02-24 16:40:12.000,1344
BKKG^10000673^900673,BKKG^10000673^900673,,,,,,,,,,,,,,,,,,,,,,,,,,933.79,2025-02-24 16:35:47.000,1345,3086.76,2025-02-24 16:35:47.000,1346
BKKG^10000674^900674,BKKG^10000674^900674,,,,,,,,,,,,,,,,,,,,,,,,,,1753.42,2025-02-24 15:49:03.000,1347,4319.63,2025-02-24 15:49:03.000,1348
BKKG^10000675^900675,BKKG^10000675^900675,,,,,,,,,,,,,,,,,,,,,,,,,,4431.85,2025-02-24 16:18:43.000,1349,3377.76,2025-02-24 16:18:43.000,1350
BKKG^10000676^900676,BKKG^10000676^900676,,,,,,,,,,,,,,,,,,,,,,,,,,1223.39,2025-02-24 16:42:25.000,1351,1985.2,2025-02-24 16:42:25.000,1352
BKKG^10000677^900677,BKKG^10000677^900677,,,,,,,,,,,,,,,,,,,,,,,,,,4698.23,2025-02-24 16:31:47.000,1353,4561.79,2025-02-24 16:31:47.000,1354
BKKG^10000678^900678,BKKG^10000678^900678,,,,,,,,,,,,,,,,,,,,,,,,,,247.26,2025-02-24 16:08:55.000,1355,4123.87,2025-02-24 16:08:55.000,1356
BKKG^10000679^900679,BKKG^10000679^900679,,,,,,,,,,,,,,,,,,,,,,,,,,3352.8,2025-02-24 16:26:58.000,1357,2986.15,2025-02-24 16:26:58.000,1358
BKKG^10000680^900680,BKKG^10000680^900680,,,,,,,,,,,,,,,,,,,,,,,,,,3637.52,2025-02-24 15:53:42.000,1359,2496.25,2025-02-24 15:53:42.000,1360
BKKG^10000681^900681,BKKG^10000681^900681,,,,,,,,,,,,,,,,,,,,,,,,,,2851.94,2025-02-24 16:21:30.000,1361,3628.2,2025-02-24 16:21:30.000,1362
BKKG^10000682^900682,BKKG^10000682^900682,,,,,,,,,,,,,,,,,,,,,,,,,,4634.96,2025-02-24 16:22:35.000,1363,3391.57,2025-02-24 16:22:35.000,1364
BKKG^10000683^900683,BKKG^10000683^900683,,,,,,,,,,,,,,,,,,,,,,,,,,633.96,2025-02-24 15:55:44.000,1365,1133.52,2025-02-24 15:55:44.000,1366
BKKG^10000684^900684,BKKG^10000684^900684,,,,,,,,,,,,,,,,,,,,,,,,,,4665.06,2025-02-24 16:07:58.000,1367,4392.59,2025-02-24 16:07:58.000,1368
BKKG^10000685^900685,BKKG^10000685^900685,,,,,,,,,,,,,,,,,,,,,,,,,,2123.54,2025-02-24 16:46:10.000,1369,3690.98,2025-02-24 16:46:10.000,1370
BKKG^10000686^900686,BKKG^10000686^900686,,,,,,,,,,,,,,,,,,,,,,,,,,2692.12,2025-02-24 16:02:04.000,1371,1382.79,2025-02-24 16:02:04.000,1372
BKKG^10000687^900687,BKKG^10000687^900687,,,,,,,,,,,,,,,,,,,,,,,,,,4541.0,2025-02-24 16:00:56.000,1373,536.77,2025-02-24 16:00:56.000,1374
BKKG^10000688^900688,BKKG^10000688^900688,,,,,,,,,,,,,,,,,,,,,,,,,,2411.26,2025-02-24 16:04:18.000,1375,449.56,2025-02-24 16:04:18.000,1376
BKKG^10000689^900689,BKKG^10000689^900689,,,,,,,,,,,,,,,,,,,,,,,,,,2734.29,2025-02-24 16:01:01.000,1377,579.6,2025-02-24 16:01:01.000,1378
BKKG^10000690^900690,BKKG^10000690^900690,,,,,,,,,,,,,,,,,,,,,,,,,,3746.75,2025-02-24 16:05:05.000,1379,3719.48,2025-02-24 16:05:05.000,1380
BKKG^10000691^900691,BKKG^10000691^900691,,,,,,,,,,,,,,,,,,,,,,,,,,3642.33,2025-02-24 16:45:34.000,1381,2722.31,2025-02-24 16:45:34.000,1382
BKKG^10000692^900692,BKKG^10000692^900692,,,,,,,,,,,,,,,,,,,,,,,,,,1649.68,2025-02-24 16:48:32.000,1383,3550.65,2025-02-24 16:48:32.000,1384
BKKG^10000693^900693,BKKG^10000693^900693,,,,,,,,,,,,,,,,,,,,,,,,,,1043.94,2025-02-24 15:49:57.000,1385,393.67,2025-02-24 15:49:57.000,1386
BKKG^10000694^900694,BKKG^10000694^900694,,,,,,,,,,,,,,,,,,,,,,,,,,718.71,2025-02-24 15:48:40.000,1387,3577.25,2025-02-24 15:48:40.000,1388
BKKG^10000695^900695,BKKG^10000695^900695,,,,,,,,,,,,,,,,,,,,,,,,,,1151.28,2025-02-24 16:24:39.000,1389,1603.18,2025-02-24 16:24:39.000,1390
BKKG^10000696^900696,BKKG^10000696^900696,,,,,,,,,,,,,,,,,,,,,,,,,,4489.26,2025-02-24 16:19:08.000,1391,1219.52,2025-02-24 16:19:08.000,1392
BKKG^10000697^900697,BKKG^10000697^900697,,,,,,,,,,,,,,,,,,,,,,,,,,2590.05,2025-02-24 16:31:54.000,1393,555.45,2025-02-24 16:31:54.000,1394
BKKG^10000698^900698,BKKG^10000698^900698,,,,,,,,,,,,,,,,,,,,,,,,,,3609.27,2025-02-24 16:38:37.000,1395,2330.96,2025-02-24 16:38:37.000,1396
BKKG^10000699^900699,BKKG^10000699^900699,,,,,,,,,,,,,,,,,,,,,,,,,,4741.57,2025-02-24 16:21:10.000,1397,2242.77,2025-02-24 16:21:10.000,1398
BKKG^10000700^900700,BKKG^10000700^900700,,,,,,,,,,,,,,,,,,,,,,,,,,932.8,2025-02-24 16:04:55.000,1399,3379.63,2025-02-24 16:04:55.000,1400
BKKG^10000701^900701,BKKG^10000701^900701,,,,,,,,,,,,,,,,,,,,,,,,,,202.02,2025-02-24 15:55:26.000,1401,1844.99,2025-02-24 15:55:26.000,1402
BKKG^10000702^900702,BKKG^10000702^900702,,,,,,,,,,,,,,,,,,,,,,,,,,3908.02,2025-02-24 15:57:45.000,1403,3305.37,2025-02-24 15:57:45.000,1404
BKKG^10000703^900703,BKKG^10000703^900703,,,,,,,,,,,,,,,,,,,,,,,,,,926.31,2025-02-24 16:06:03.000,1405,2925.45,2025-02-24 16:06:03.000,1406
BKKG^10000704^900704,BKKG^10000704^900704,,,,,,,,,,,,,,,,,,,,,,,,,,2091.16,2025-02-24 16:32:48.000,1407,199.13,2025-02-24 16:32:48.000,1408
BKKG^10000705^900705,BKKG^10000705^900705,,,,,,,,,,,,,,,,,,,,,,,,,,832.85,2025-02-24 16:26:29.000,1409,2729.76,2025-02-24 16:26:29.000,1410
BKKG^10000706^900706,BKKG^10000706^900706,,,,,,,,,,,,,,,,,,,,,,,,,,928.69,2025-02-24 16:46:30.000,1411,2641.62,2025-02-24 16:46:30.000,1412
BKKG^10000707^900707,BKKG^10000707^900707,,,,,,,,,,,,,,,,,,,,,,,,,,1860.34,2025-02-24 16:45:56.000,1413,3117.53,2025-02-24 16:45:56.000,1414
BKKG^10000708^900708,BKKG^10000708^900708,,,,,,,,,,,,,,,,,,,,,,,,,,2281.85,2025-02-24 16:06:19.000,1415,771.18,2025-02-24 16:06:19.000,1416
BKKG^10000709^900709,BKKG^10000709^900709,,,,,,,,,,,,,,,,,,,,,,,,,,443.5,2025-02-24 15:59:47.000,1417,1556.74,2025-02-24 15:59:47.000,1418
BKKG^10000710^900710,BKKG^10000710^900710,,,,,,,,,,,,,,,,,,,,,,,,,,3995.04,2025-02-24 15:49:43.000,1419,2645.78,2025-02-24 15:49:43.000,1420
BKKG^10000711^900711,BKKG^10000711^900711,,,,,,,,,,,,,,,,,,,,,,,,,,3802.39,2025-02-24 16:08:26.000,1421,4758.44,2025-02-24 16:08:26.000,1422
BKKG^10000712^900712,BKKG^10000712^900712,,,,,,,,,,,,,,,,,,,,,,,,,,3395.89,2025-02-24 16:14:36.000,1423,1060.13,2025-02-24 16:14:36.000,1424
BKKG^10000713^900713,BKKG^10000713^900713,,,,,,,,,,,,,,,,,,,,,,,,,,466.37,2025-02-24 15:57:50.000,1425,4891.53,2025-02-24 15:57:50.000,1426
BKKG^10000714^900714,BKKG^10000714^900714,,,,,,,,,,,,,,,,,,,,,,,,,,2895.49,2025-02-24 16:44:50.000,1427,1027.69,2025-02-24 16:44:50.000,1428
BKKG^10000715^900715,BKKG^10000715^900715,,,,,,,,,,,,,,,,,,,,,,,,,,120.13,2025-02-24 16:20:47.000,1429,2463.58,2025-02-24 16:20:47.000,1430
BKKG^10000716^900716,BKKG^10000716^900716,,,,,,,,,,,,,,,,,,,,,,,,,,1312.61,2025-02-24 15:50:19.000,1431,2430.34,2025-02-24 15:50:19.000,1432
BKKG^10000717^900717,BKKG^10000717^900717,,,,,,,,,,,,,,,,,,,,,,,,,,4114.45,2025-02-24 15:59:35.000,1433,4987.37,2025-02-24 15:59:35.000,1434
BKKG^10000718^900718,BKKG^10000718^900718,,,,,,,,,,,,,,,,,,,,,,,,,,3384.73,2025-02-24 16:24:52.000,1435,870.44,2025-02-24 16:24:52.000,1436
BKKG^10000719^900719,BKKG^10000719^900719,,,,,,,,,,,,,,,,,,,,,,,,,,1809.67,2025-02-24 16:23:23.000,1437,3397.97,2025-02-24 16:23:23.000,1438
BKKG^10000720^900720,BKKG^10000720^900720,,,,,,,,,,,,,,,,,,,,,,,,,,2119.65,2025-02-24 16:21:40.000,1439,1502.8,2025-02-24 16:21:40.000,1440
